date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
02/22/2025,North Dakota,79,North Dakota St.,77,-4,-5.29,-5.2,,,,-4.5,-4.5,-5.66,,2.06,-6.9,-4.2,0,-5.1,-3.65,,-3.55,-5.6,-8,,-11,-2.33,-4.36,-6,-4.3
02/22/2025,Northern Arizona,87,Eastern Washington,67,3.5,3.75,3.2,,,,5.16,2.5,3.87,,2.15,2.16,3.7,0,3.9,5.38,,2.97,3.2,4,,9,0.13,1.35,3,4.7
02/22/2025,Northern Colorado,92,Idaho,74,9,10.07,11,,,,9.36,9.5,9.83,,1.73,10.18,8.4,0,9.3,10.44,,8.46,9.6,9,,15,8.78,10.46,8,10.6
02/22/2025,Northern Illinois,76,Eastern Michigan,79,-5,-1.76,-1.7,,,,-3.23,-3,-1.71,,1.7,-3.55,-5.3,0,-0.5,-0.88,,-4.08,-1.5,-5,,-2,1.64,-2,-2,-0.2
02/22/2025,Notre Dame,76,Pittsburgh,72,-1.5,-3.37,0.8,,,,-3.92,-1.5,-2.3,,2.05,-5.05,-2.5,0,-4.5,-2.23,,-0.24,-2.5,1,,-8,-2.82,-4.55,-4,-2.2
02/22/2025,Ohio,84,Akron,67,-2.5,-2.12,-2.2,,,,-1.47,-2,-3.52,,2.74,-2.71,-2.8,0,-1.9,0.98,,-1.59,-2.2,-3,,-10,-0.11,0.47,-2,-0.1
02/22/2025,Oklahoma,93,Mississippi St.,87,-4,-2.05,-1.8,,,,-4.13,-1,-3.86,,1.41,-2.19,-3.8,0,-2.1,-0.42,,-3.22,-0.5,0,,-3,-0.79,-0.54,-3,-0.5
02/22/2025,Old Dominion,70,Georgia St.,76,2.5,1.58,0.6,,,,-0.96,2,2.06,,2.44,-0.07,2.6,0,-0.3,0.87,,2.09,1,2,,9,1.7,1.57,1,1.5
02/22/2025,Oral Roberts,71,St. Thomas (Mn),66,-8.5,-8.66,-9,,,,-6.92,-9,-9.51,,2.98,-10.24,-8.9,0,-9.6,-7.09,,-8.97,-8.8,-8,,-16,-2.36,-8.32,-9,-6.9
02/22/2025,Pacific,73,Portland,81,3,3.32,3.7,,,,5.32,3,3.56,,2.64,3.18,3.5,0,6.7,4.31,,2.45,4.6,2,,-4,2.4,0.69,4,5.2
02/22/2025,Pennsylvania,78,Harvard,79,2,3.43,2.7,,,,5.96,1.5,0.65,,3.17,2.83,2.2,0,3.1,3,,1.3,2.3,5,,13,2.72,1.37,1,3.7
02/22/2025,Prairie View,64,Arkansas Pine Bluff,75,6,9.7,10.9,,,,6.83,6.5,7.28,,3.11,10.84,8.5,0,8.9,8.14,,5.02,9.4,5,,19,6.98,9.3,10,10.1
02/22/2025,Princeton,61,Dartmouth,76,7.5,5.3,3.4,,,,1.65,6.5,7.92,,4.3,0.25,8.5,0,1.8,7.63,,7.45,6.3,3,,10,2.74,12.61,-2,8.1
02/22/2025,Radford,73,Presbyterian,80,6.5,8.44,9.7,,,,7.22,7,7.98,,3.89,7.75,8.2,0,6.6,6.73,,5.79,7.4,12,,21,6.81,6.44,6,7.9
02/22/2025,Rice,71,Tulsa,50,6,7.25,7,,,,7.3,7,5.33,,2.2,8,5.7,0,7.6,6.62,,5.38,7.8,7,,13,3.81,5.64,9,7.4
02/22/2025,SE Louisiana,83,East Texas A&M,65,9.5,11.47,13.3,,,,10.21,9.5,9.19,,1.94,11.84,8.4,0,11.9,12.72,,8.81,11.8,11,,15,9.17,11.25,,12.9
02/22/2025,SE Missouri St.,74,Lindenwood,58,9.5,10.61,10.8,,,,10.14,10,8.9,,2.26,11.27,8.4,0,9.6,9.66,,8.96,,9,,17,9.41,9.36,12,10.8
02/22/2025,SMU,69,Clemson,79,-1,0.5,1,,,,0.65,-1,0.21,,1.08,-0.01,-1.5,0,1.1,-1.06,,0.08,0.9,5,,2,-0.19,-0.16,2,1.5
02/22/2025,SW Missouri St.,68,Illinois St.,70,-3,-2.47,-1.6,,,,-2.82,-2.5,-2.97,,2.11,-2.86,-3.6,0,-4.5,-3.22,,-2.18,-2.1,-7,,-6,1.9,0.71,-4,-1
02/22/2025,Saint Louis,81,Rhode Island,66,6.5,3.38,5.3,,,,0.86,6,6.89,,1.64,2.53,4,0,2.3,4.05,,6.55,3.1,5,,2,4.35,2.16,2,4.4
02/22/2025,Samford,93,Western Carolina,72,16,18.38,21.4,,,,17.11,18,17.89,,2.32,20.35,16,0,20.8,19.32,,15.28,18.5,17,,19,12.58,17.35,19,19.7
02/22/2025,San Diego,73,Oregon St.,83,-12,-13.06,-9.2,,,,-14.41,-13,-14.07,,2,-13.96,-13.7,0,-14.8,-13.38,,-13.87,-11.8,-8,,-16,-9.36,-13.07,-14,-12
02/22/2025,South Carolina,84,Texas,69,-2.5,-4,-3.1,,,,-3.14,-1.5,-3.43,,1.05,-5.35,-5.9,0,-4.7,-4.45,,-1.59,-2.9,-2,,-5,-2.62,-4.46,-4,-3
02/22/2025,Southern Illinois,79,Valparaiso,83,6,6.77,8.5,,,,6,6.5,6.66,,3.03,5.73,5.9,0,3,4.96,,5.45,5.7,10,,16,6.91,6.38,6,6.3
02/22/2025,Southern Indiana,82,SIU Edwardsville,68,-4.5,-5.11,-4.6,,,,-6.75,-5.5,-5.36,,2.37,-5.69,-5,0,-5.2,-3.62,,-4.11,-5.2,-4,,-12,-2.9,-3.79,-3,-3.3
02/22/2025,Southern Miss,60,Louisiana-Lafayette,62,4,3.6,3.7,,,,-0.1,4.5,4.54,,1.84,3.07,6.2,0,4.4,3.03,,3.57,3.6,2,,1,1.95,5.13,6,4.3
02/22/2025,St. Bonaventure,70,Duquesne,63,6.5,6.23,6.5,,,,6.08,6.5,4.42,,1.34,6.38,5.7,0,6.3,5.33,,6.12,,7,,9,4.17,7.95,6,6.9
02/22/2025,St. Francis (PA),85,Fairleigh Dickinson,80,1,2.65,3.5,,,,1.39,0,0.51,,3.58,1.22,-0.6,0,2.3,1.89,,0.26,2,6,,14,0.92,1.68,3,2.7
02/22/2025,St. Joseph's PA,78,Richmond,62,14,14.41,14.7,,,,16.35,14,13.83,,2.74,16.36,11.7,0,17.3,15.1,,13.68,,9,,17,7.47,12.89,15,15.2
02/22/2025,Stanford,66,California,61,6,7.07,8.2,,,,6.74,6,9.69,,1.24,5.85,5.9,0,5.9,5.41,,5.41,6.9,10,,8,6.15,7.59,8,7.6
02/22/2025,Tennessee Tech,77,Tennessee St.,74,2,-0.02,,,,,-2.35,1,-0.12,,1.01,0.62,0.2,0,-0.9,-0.04,,1.7,0.3,2,,-1,-0.14,1.34,1,0.8
02/22/2025,Texas A&M,69,Tennessee,77,2,-0.8,0.01,,,,-0.54,-1,-1.9,,2.23,-1.97,0.2,0,-2.2,0.08,,1.79,-0.5,-1,,5,-1.56,-1.66,-5,-0.4
02/22/2025,Texas Arlington,67,Tarleton St.,57,7,8.05,,,,,10.27,7.5,5.64,,2.11,8.9,6.6,0,8.9,9.58,,6.43,7.9,7,,4,5.5,10.11,10,9.2
02/22/2025,Texas Southern,79,Miss Valley St.,38,23,23.41,23.9,,,,20.83,22.5,22.74,,1.98,26.66,20.2,0,24.8,25.52,,22.88,23.7,12,,21,21.92,23.65,24,25.4
02/22/2025,Texas St.,93,South Alabama,92,2,-0.98,-0.4,,,,0.51,0,-2.35,,2.91,-2.31,-0.8,0,-1.8,1.01,,1.81,-0.4,0,,-9,0.29,3.33,-2,1.2
02/22/2025,Texas Tech,73,West Virginia,51,11,9.65,8.5,,,,10.06,11.5,11.68,,1.11,9.83,10.3,0,9.4,9.85,,10.95,10.6,7,,8,8.88,9.41,8,10.9
02/22/2025,Troy St.,83,Coastal Carolina,66,15.5,16.55,17.6,,,,16.44,15.5,16.91,,2.21,17.7,12.3,0,17,17.01,,15.07,15.6,13,,21,12.75,16.04,18,16.8
02/22/2025,UC Davis,62,CS Northridge,65,-4,-2.6,-2.5,,,,-4.22,-3.5,-4.95,,2.23,-4.88,-4.8,0,-4.8,-2.69,,-3.27,-3.4,-3,,1,1.62,-0.67,-2,-1.5
02/22/2025,UC San Diego,83,Hawaii,44,15.5,16.44,17.4,,,,19.19,15,16.77,,3.17,17.2,11.4,0,20.7,16.97,,15.1,16.8,14,,19,9.78,12.86,18,17.7
02/22/2025,UNLV,53,Colorado St.,61,-3,-0.55,0.4,,,,-1.07,-2.5,-1.49,,0.91,-1.47,-0.9,0,-1,0.38,,-2.12,-0.2,0,,1,-1,0.31,-2,-0.1
02/22/2025,Utah St.,79,San Diego St.,71,6,4.53,5.9,,,,4.87,5.5,5.07,,1.27,4.26,4.1,0,4.9,4.72,,5.78,4.2,8,,7,2.39,2.27,4,5.2
02/22/2025,Utah Valley,61,Seattle,55,6,5.35,5.3,,,,5.77,6.5,6.21,,1.89,4.36,5.6,0,4.8,3.44,,5.66,4.5,8,,11,3.66,4.26,5,5.6
02/22/2025,VA Commonwealth,70,George Mason,54,10.5,7.89,6.3,,,,10.68,10,9.12,,2.36,9.29,8.2,0,8.6,7.69,,10.66,8.6,3,,1,7.69,8.82,7,9.6
02/22/2025,Vanderbilt,77,Mississippi,72,0,-1.05,1,,,,0.81,-1,-1.25,,2.27,-0.56,-0.5,0,-0.6,-1.22,,-0.48,-1.2,-2,,-8,0.14,0.65,-2,-0.9
02/22/2025,Vermont,85,Umass Lowell,61,4.5,3.22,5.4,,,,2.84,3.5,2.8,,1.86,1.58,4,0,1,3.04,,4.2,2.1,4,,8,4.1,1.91,2,3.1
02/22/2025,Washington St.,79,Santa Clara,109,-1.5,-1.79,-2,,,,-4.59,-2.5,-3.6,,2.09,-3.69,-1.7,0,-3.5,-1.11,,-0.35,-2.1,-1,,-1,1.83,2.57,-3,-1.4
02/22/2025,Weber St.,60,Portland St.,58,-3,-1.68,-3,,,,-0.8,-4,-2.21,,2.85,-3.18,-3,0,-1.7,2.29,,-2.16,-1.9,-1,,-9,1.45,1.06,-2,0.2
02/22/2025,Western Kentucky,64,Louisiana Tech,63,1,2.19,3.3,,,,0.52,2.5,1.67,,1.36,2.92,2.5,0,2.3,1.59,,0.31,2.7,2,,-1,1.41,2.98,4,3.6
02/22/2025,Western Michigan,57,Central Michigan,86,-3,-1.63,-0.9,,,,0.53,-3,-4.02,,1.44,-3.28,-2.2,0,-2.3,-2.39,,-2.15,-2.7,1,,-1,-0.23,0.84,-2,-1.6
02/22/2025,Wisconsin,73,Oregon,77,9,8.36,11.2,,,,9.71,9,9.22,,1.68,8.7,5.8,0,9.1,7.24,,8.75,9,16,,10,6.67,5.41,8,8.7
02/22/2025,Wofford,68,East Tennessee St.,73,4,3.25,4.6,,,,2.81,2.5,3.27,,1.2,2.04,3.4,0,4.8,2.94,,3.61,3.3,5,,4,1.79,0.73,4,4.6
02/22/2025,Wyoming,73,San Jose St.,82,5,4.03,2.5,,,,4.69,4,3.59,,1.75,3.26,2.6,0,3.2,3.58,,4.68,4,3,,9,4.99,4.13,2,4.8
02/22/2025,Yale,90,Columbia,64,17,18.84,24.7,,,,24,18,15.78,,4.13,19.47,14.1,0,17.4,16.58,,16.41,16.5,15,,28,17.6,15.87,17,17.9
02/23/2025,Bucknell,84,Army,53,6.5,6.17,5.8,,,,6.73,6.5,5.81,,0.96,6.86,5.6,0,5.9,6.23,,6.1,6,4,,7,5.44,8,4,6.8
02/23/2025,Central Florida,76,Utah,72,3,2.16,4.2,,,,-0.17,2.5,4.83,,1.51,1.47,3.4,0,0.4,1.72,,2.55,3.1,7,,1,1.28,2.84,1,3
02/23/2025,Creighton,80,Georgetown,69,13,10.9,11.1,,,,8.83,12,11.12,,2.08,10.65,8.1,0,9.9,12.03,,13.17,10.5,11,,16,12.27,11.45,8,11.7
02/23/2025,East Carolina,96,Texas San Antonio,89,7.5,7.17,5.1,,,,8.83,7.5,6.92,,1.98,6.84,7.3,0,5.4,6.63,,7.14,6.8,3,,13,6.32,6.74,6,7.3
02/23/2025,Indiana,73,Purdue,58,-4,-3.49,,,,,-3.53,-4,-3.77,,2.78,-5.12,-4.5,0,-4.9,-3.94,,-3.35,-3.4,0,,5,-5.01,-5.59,-4,-3.1
02/23/2025,Iona,70,Merrimack,77,1,-0.44,0.6,,,,1.29,-1,-2.19,,1.96,-1.28,-0.3,0,-1.6,-0.25,,0.54,-1.4,-2,,-5,2.98,-0.17,1,0.6
02/23/2025,Kansas St.,54,Arizona St.,66,5.5,4.92,5.7,,,,4.79,6,5.17,,2.95,2.46,5.8,0,3.3,4.04,,5.11,4.1,6,,14,4.42,2.33,3,4.8
02/23/2025,Loyola-Maryland,84,Colgate,65,-5.5,-2.68,-1.6,,,,-2.35,-4,-6.06,,2.13,-2.48,-5.7,0,-1.2,-2.63,,-4.73,-2.1,0,,2,-4.95,-4,-2,-1.8
02/23/2025,Manhattan,71,Quinnipiac,74,-4,-1.61,-1.2,,,,1.44,-3,-3.4,,1.85,-0.2,-4,0,0,-1.71,,-3.25,-0.3,-3,,-5,-2.03,-2.7,-2,0.2
02/23/2025,Marist,64,Niagara,61,7.5,8.91,7.9,,,,10.48,6.5,6.24,,2.57,8.91,6,0,9,8.34,,6.86,8.3,10,,16,6.16,9.63,9,9.9
02/23/2025,Memphis,84,Florida Atlantic,65,8.5,10.78,,,,,8.66,9,9.75,,2.9,11.62,8.9,0,11.2,10.6,,7.74,11,13,,19,7.49,8.86,11,11.3
02/23/2025,Mount St. Marys,79,Rider,72,6.5,7.27,7.2,,,,8.43,6,5.88,,2.64,7.38,5,0,7.7,7.17,,5.94,5.9,8,,14,3.67,4.52,10,7.6
02/23/2025,Navy,83,Holy Cross,77,6,5.5,6,,,,7.1,6,4.45,,1.08,4.56,5.7,0,4.9,6.71,,5.61,5.3,2,,4,6.81,5.46,4,6.5
02/23/2025,Northern Iowa,58,Drake,64,1.5,-0.79,-2.6,,,,0.76,-1,-2.09,,1.46,-0.31,-2.2,0,-0.7,-1.03,,1.16,-0.1,-3,,-2,-0.99,-2.25,2,1.2
02/23/2025,Northern Kentucky,71,IU Indianapolis,67,8.5,9.34,6.8,,,,7.82,9,9.03,,3.16,8.95,8.2,0,5.1,9.98,,7.98,7.4,10,,18,10.83,12.19,8,9.1
02/23/2025,Oakland,91,Cleveland St.,86,2.5,1.52,2.4,,,,1.96,2.5,1.69,,1.92,1.18,3,0,-0.4,0.97,,2.05,1.2,0,,-3,1.6,5.52,2,1.6
02/23/2025,Robert Morris,72,Wisconsin-Milwaukee,59,1.5,0.66,2.8,,,,1.76,2,-0.91,,1.07,0.86,1.5,0,0.4,0.06,,0.99,0.5,3,,1,0.75,-1.32,1,0.2
02/23/2025,Rutgers,95,USC,85,3.5,1.14,1.1,,,,2.81,2,3.68,,1.96,1.02,3.1,0,1.4,1.07,,3.26,1.8,-1,,-3,1.99,-0.59,-2,2.5
02/23/2025,Seton Hall,66,Xavier,73,-10,-9.62,-9.8,,,,-10.48,-9,-10.6,,3.14,-12.29,-8.6,0,-12.1,-8.31,,-10.49,-9.3,-9,,-15,-3.88,-3.96,-12,-8.7
02/23/2025,Siena,88,Canisius,93,11.5,13.74,12.9,,,,16.28,12,11.58,,4.05,15.95,10.5,0,15.7,11.48,,10.8,12.6,11,,24,7.67,10.26,16,13.7
02/23/2025,South Dakota St.,70,Mo Kansas City,65,10.5,11.51,13,,,,9.03,8,10.89,,3.97,13.47,10.8,0,7.3,7,,10,10.6,10,,23,9.8,12.8,11,11
02/23/2025,South Florida,57,North Texas,64,-5,-5.55,,,,,-4.65,-5.5,-6.46,,2.64,-7.77,-3.9,0,-4.6,-3.78,,-4.66,-5.3,-5,,-12,-3.02,-2.87,-8,-4.2
02/23/2025,St. John's,89,Connecticut,75,4,6,7.4,,,,8.25,4.5,4.36,,3.42,6.92,3.9,0,6.5,3.52,,3.21,7.7,7,,13,0.41,0.85,9,6.2
02/23/2025,St. Peter's,85,Sacred Heart,79,1.5,2.33,0.01,,,,4.42,1.5,0.49,,2.24,1.36,0.3,0,3.1,4.54,,0.8,3.7,-3,,-2,4.15,4.27,1,5
02/23/2025,UAB,80,Temple,64,9,7.56,,,,,7.62,7.5,9.56,,2.59,6.11,8.9,0,6.1,6.55,,8.88,7.1,8,,14,6.55,3.16,7,8.1
02/23/2025,UCLA,69,Ohio St.,61,6.5,4.21,,,,,5.2,5.5,5.51,,1.23,3.06,5.2,0,3.2,4.56,,6.4,4.2,3,,6,2.55,2.2,4,4.8
02/23/2025,Wichita St.,78,Tulane,67,4.5,4.73,2.8,,,,4.5,4,4.15,,2.34,4.42,3.2,0,3.9,5.11,,3.96,5.1,6,,12,3.54,4.18,3,5.6
02/23/2025,Youngstown St.,81,Wisconsin-Green Bay,77,14,13.93,13.8,,,,14.25,13,14.01,,2.2,13.06,11.7,0,15.4,13.83,,13.81,13.9,13,,20,11.27,12.82,12,15
02/24/2025,Alabama A&M,77,Florida A&M,66,0,-1.42,-1.3,,,,-3.84,-1,0.16,,1.83,-3.86,-1.6,0,-4.3,-1.25,,-0.49,-2.9,1,,-1,0.27,1.01,1,-0.8
02/24/2025,Alabama St.,68,Bethune Cookman,70,3,2.58,3.3,,,,5.69,2,3.83,,1.42,1.72,3.4,0,2.4,1.85,,2.51,1.7,8,,1,1.46,0.6,4,2.6
02/24/2025,Austin Peay,78,Lipscomb,95,-7,-8.19,-6.4,,,,-6.19,-8,-9.31,,1.77,-10.58,-8.7,0,-10.4,-8.54,,-7.35,-9,-4,,-8,-4.83,-6.44,-10,-8.1
02/24/2025,Central Arkansas,70,North Alabama,93,-10.5,-11.13,-11.8,,,,-9.36,-11.5,-13.35,,2.66,-12.43,-10.2,0,-10.9,-9.85,,-11.63,-11.1,-8,,-18,-6.87,-9.27,-12,-9.6
02/24/2025,Colorado,64,Kansas,71,-6.5,-7.88,-6.8,,,,-5.74,-7,-6.61,,3.41,-7.6,-5.6,0,-9.2,-8.89,,-6.75,-7.9,-5,,-18,-4.15,-5.29,-9,-7.7
02/24/2025,Coppin St.,72,Howard,61,-7.5,-7.32,-8.8,,,,-7.58,-8,-10.21,,1.85,-8.91,-7.3,0,-5.9,-6.77,,-7.56,-7.1,-6,,-4,-4.83,-7.45,-10,-6.3
02/24/2025,Delaware St.,86,NC Central,84,3,4.13,5.2,,,,7.57,3,1.5,,3.46,3.82,1.9,0,3.3,2.18,,2.32,3.1,5,,14,0.45,4.37,3,3.3
02/24/2025,Florida Gulf Coast,86,North Florida,82,7,7.95,10.7,,,,6.67,7,7.29,,1.45,8.5,7.3,0,7,9.14,,6.43,7.8,4,,9,4.74,8.28,8,8.9
02/24/2025,Florida St.,85,North Carolina,96,-3.5,-2.49,-1.6,,,,0.2,-1.5,-4.21,,1.15,-3.09,-2.5,0,-3.2,-3.75,,-2.71,-2.5,0,,-3,-3.08,-1.26,-2,-2.4
02/24/2025,Hampton,81,Stony Brook,49,9,8.98,10.6,,,,10.31,9,6,,3.62,11.33,8.2,0,9.8,7.98,,8.64,8.9,10,,17,2.55,3.87,11,9.2
02/24/2025,Houston Christian,72,Stephen F. Austin,56,-1.5,0.2,3.7,,,,2.23,-1,-1.77,,1.84,1.24,-0.5,0,1.1,-1.45,,-0.52,0.3,4,,1,-3.36,-1.02,1,0.1
02/24/2025,Incarnate Word,73,Lamar,61,1,-1.45,-0.7,,,,-1.55,-1,-2.03,,2.59,-1.18,-0.6,0,-0.4,0.68,,0.67,-0.8,-3,,-9,-1.5,-3.54,1,0.8
02/24/2025,Jacksonville,59,Eastern Kentucky,55,3,2.91,3.6,,,,-0.1,3,4.15,,1.37,2.33,3.1,0,2.3,3.26,,2.47,3.1,2,,5,1.15,3.88,2,4.1
02/24/2025,McNeese St.,100,UT Rio Grande Valley,65,14.5,16,17.8,,,,17.99,15.5,15.28,,1.91,16.21,13.4,0,15,16.94,,13.99,15.4,14,,17,12.96,19.54,14,16.5
02/24/2025,Md. Eastern Shore,68,South Carolina St.,81,-14,-11.39,-10.8,,,,-15.56,-12.5,-13.84,,3.31,-14.81,-10.5,0,-15.5,-11.94,,-13.38,-11.8,-7,,-4,-7.26,-8.99,-12,-11
02/24/2025,Monmouth,78,Northeastern,73,-1.5,-0.6,-0.2,,,,0.58,-1,-2.45,,1.41,-1.31,-1.4,0,-0.6,-0.17,,-0.41,-0.7,-3,,-3,0.82,1.82,-2,0.8
02/24/2025,Nebraska,46,Michigan,49,-1.5,-1.32,-1.8,,,,-2.24,0,-1.58,,1.73,-4.12,-1.8,0,-3.5,-0.43,,-0.32,-1.6,-2,,2,-0.19,1.58,-2,-1.5
02/24/2025,New Orleans,71,East Texas A&M,73,-2,1.82,2.6,,,,-0.22,0,-1.91,,3.3,1.03,-1.9,0,1.2,2.27,,-1.25,1.2,-1,,11,1.44,2.79,,2.4
02/24/2025,Nicholls St.,71,Texas A&M Corpus,69,3.5,3.41,3.2,,,,4.84,2,1.82,,3.05,2.72,2.7,0,1.4,2.49,,2.99,2.9,2,,13,2.33,2.1,1,3.8
02/24/2025,Norfolk St.,69,Morgan St.,60,13.5,14.04,16.6,,,,14.42,13,12.8,,1.63,15.48,11,0,15.6,14.14,,13.16,13.4,14,,14,11.9,16,13,14.2
02/24/2025,Prairie View,64,Miss Valley St.,56,17.5,17.88,20.7,,,,14.22,17,15.89,,2.74,20.14,13.2,0,19.6,18.89,,17.3,17.3,6,,23,15.55,17.01,18,19
02/24/2025,SE Louisiana,69,Northwestern St.,72,7,6.86,6.3,,,,7.88,4.5,4.32,,2.7,5.95,4.7,0,6.7,7.51,,6.6,6.7,7,,15,5.73,5.5,5,7.9
02/24/2025,Stetson,69,Bellarmine,67,-1,2.76,2.2,,,,0.9,0,2.19,,3.79,0.76,-0.5,0,0.4,1.25,,-0.31,1.6,0,,14,2.71,6.61,1,2.8
02/24/2025,Texas Southern,81,Arkansas Pine Bluff,56,13,15.08,15,,,,13.78,13,12.98,,1.98,17.49,13.1,0,14,14.37,,12.35,15.3,13,,19,12.12,15.58,17,16.3
02/24/2025,Texas Tech,61,Houston,69,-1.5,-1.52,-2.7,,,,0.41,-1.5,-2.33,,1.28,-1.76,-1.4,0,-1.9,-2.94,,-0.3,-0.7,0,,1,-2.08,-3.4,-1,-0.9
02/24/2025,West Georgia,57,Queens,72,-8,-5.96,-5.8,,,,-7.13,-7,-7.16,,0.96,-6.99,-5.9,0,-6.4,-4.11,,-7.47,-5.7,-10,,-6,-6.43,-5.6,-6,-4.2
02/24/2025,William & Mary,70,NC Wilmington,79,-2.5,-2.06,-0.9,,,,0.99,-2,-3.93,,1.49,-2.77,-2.9,0,-1.1,-2.07,,-1.54,-1.4,-3,,-4,-4.12,-1.92,-2,-0.7
02/25/2025,Air Force,55,Colorado St.,77,-12,-13.49,-11.4,,,,-14.53,-12,-15.07,,1.57,-15.73,-11.9,0,-14.3,-13.83,,-14.15,-13,-10,,-16,-11.42,-13.19,-12,-13
02/25/2025,Alabama,111,Mississippi St.,73,8.5,9.18,10.5,,,,9.67,8.5,7.35,,1.54,9.43,7.3,0,9.3,8.28,,8.03,9.9,11,,13,8.12,8.56,8,10
02/25/2025,Ball St.,82,Akron,87,-7.5,-7.1,-6.4,,,,-4.68,-7.5,-8.5,,2.76,-7.49,-7.1,0,-8.2,-4.87,,-7.5,-7,-5,,-15,-4.38,-5.21,-8,-5.5
02/25/2025,Central Michigan,73,Buffalo,69,13.5,14.1,17.4,,,,14.9,14.5,13.28,,2.65,16.83,10.3,0,16.3,16.17,,13.17,15.2,12,,14,9.03,10.55,14,15.3
02/25/2025,Cincinnati,69,Baylor,67,2.5,0.32,1.3,,,,2.18,1,-1.04,,1.45,-1.51,1.7,0,-0.8,-0.13,,2.23,0.1,6,,3,-1.43,-0.84,1,0.7
02/25/2025,Davidson,56,Saint Louis,57,1.5,2.72,3.5,,,,3.31,1.5,-0.17,,1.75,1.97,0.4,0,2.8,2.21,,0.79,2.3,2,,7,2.75,4.06,2,3.2
02/25/2025,Eastern Michigan,60,Bowling Green,65,4,3.88,3.5,,,,4.65,3.5,3.03,,3.51,2.62,3.5,0,2.2,3.04,,3.52,2.9,8,,15,0.05,2.9,4,3
02/25/2025,Georgia,88,Florida,83,-6.5,-6.56,-5.8,,,,-8.24,-7.5,-7.22,,1.24,-7.87,-6,0,-7.4,-4.57,,-6.43,-7.7,-5,,-8,-5.67,-4.83,-6,-6
02/25/2025,Georgia Southern,61,Appalachian St.,59,-1.5,-3.23,-2.8,,,,-2.21,-1.5,-3.74,,1.01,-3.71,-3.1,0,-3.9,-3.37,,-0.11,-3,-2,,-6,-2.62,-2.49,-3,-2.1
02/25/2025,Illinois,81,Iowa,61,10,9.99,14.3,,,,7.94,10,9.92,,2.33,11.68,9,0,11.6,9.24,,9.69,10.5,8,,5,7.62,11.79,11,10.3
02/25/2025,Kent St.,105,Toledo,65,7,7.74,9.4,,,,8.83,7.5,7.01,,2.18,8.65,6.5,0,6.1,6.51,,6.48,7.3,7,,13,3.52,8.04,8,7.7
02/25/2025,LSU,59,Tennessee,65,-10.5,-9.7,-7.6,,,,-8.92,-10,-10.49,,2.22,-10.6,-10.4,0,-10.7,-8.06,,-10.85,-9,-6,,-16,-7.75,-8.72,-10,-7.9
02/25/2025,Lafayette,81,Army,65,3.5,2.88,2,,,,3.31,2.5,2.35,,1.4,3.29,3.3,0,2.9,3.77,,3.07,3.1,-3,,-1,3.51,4.64,2,4.2
02/25/2025,Louisiana-Monroe,79,James Madison,85,-13,-11.2,-8.8,,,,-8.67,-12.5,-11.64,,3.31,-11.6,-10.7,0,-9.4,-10.6,,-13.01,-10,-9,,-21,-8.81,-11.23,-12,
02/25/2025,Marquette,82,Providence,52,13,11.76,11.4,,,,12.46,10.5,12.28,,1.54,12.9,9.6,0,13,11.64,,13.02,12.3,12,,9,9.33,13.84,12,13.1
02/25/2025,Marshall,83,Old Dominion,66,10.5,10.62,11.5,,,,11.08,10,9.75,,2.73,10.34,8.8,0,10.9,9.57,,10.18,9.7,9,,19,7.54,9.18,10,10.7
02/25/2025,Miami-Florida,60,Duke,97,-23,-21.92,-23.3,,,,-23.16,-21,-21.45,,3.42,-24.36,-17.3,0,-25.6,-19.31,,-24.95,-22,-19,,-26,-14.61,-21.35,-26,-20.5
02/25/2025,Miami-Ohio,87,Northern Illinois,58,13.5,16.32,17.8,,,,15.88,14,15.76,,3.52,17.58,13.2,0,16.5,15.73,,12.73,15,17,,26,10.12,16.5,16,16.1
02/25/2025,Minnesota,63,Northwestern,75,1.5,-0.24,0.7,,,,-0.17,1,-0.65,,1.88,-2.12,2.6,0,-2.2,-1.09,,1.13,-1.1,2,,4,-1.23,-2.24,1,-0.6
02/25/2025,Missouri,101,South Carolina,71,13,12.13,15.2,,,,12.94,14.5,13.26,,2.25,14.01,10.9,0,13.7,10.13,,12.95,12.8,14,,13,7.09,8.95,13,12.7
02/25/2025,Murray St.,85,Indiana St.,75,5.5,5.79,7.2,,,,7.34,5,5.89,,2.24,7.07,5.3,0,7.9,7.48,,5.01,6.6,9,,1,1.6,4.31,6,7.6
02/25/2025,Nevada Wolf,84,Wyoming,61,13,12.86,9.9,,,,13.95,12.5,14.55,,1.61,13.32,11.1,0,13.5,13.68,,12.8,12.3,8,,15,10.32,13.72,12,13.9
02/25/2025,Oklahoma St.,74,Iowa St.,68,-10,-11.22,-10,,,,-11.21,-10,-11.5,,2.47,-13.86,-8.7,0,-14.2,-12.39,,-11.34,-11.8,-4,,-6,-7.77,-13.37,-13,-12
02/25/2025,Pittsburgh,67,Georgia Tech,73,9,10.13,7.7,,,,9.38,8,10.08,,1.72,11.62,9,0,12.1,10.51,,8.46,10.8,8,,7,8.92,12.72,10,11.9
